,Tickers,Market Cap,Volume,Sector,Industry,Market_Cap_Thres,Industry_Cap_Thres,Sector_Cap_Thres,Market_Cap_Pass,Industry_Cap_Pass,Sector_Cap_Pass
710,SUI,22361497947.0,496219,Consumer Services,Real Estate Investment Trusts,4375301206.200001,1621516142.0,1387983497.0,True,True,True
711,SVC,1774742580.0,1385921,Consumer Services,Real Estate Investment Trusts,4375301206.200001,1621516142.0,1387983497.0,False,True,True
712,UDR,17283518586.0,937639,Consumer Services,Real Estate Investment Trusts,4375301206.200001,1621516142.0,1387983497.0,True,True,True
713,VNO,8727235202.0,1135328,Consumer Services,Real Estate Investment Trusts,4375301206.200001,1621516142.0,1387983497.0,True,True,True
714,VTR,21779036668.0,1820724,Consumer Services,Real Estate Investment Trusts,4375301206.200001,1621516142.0,1387983497.0,True,True,True
715,WELL,37237735870.0,1212099,Consumer Services,Real Estate Investment Trusts,4375301206.200001,1621516142.0,1387983497.0,True,True,True
716,WPC,14466889605.0,574364,Consumer Services,Real Estate Investment Trusts,4375301206.200001,1621516142.0,1387983497.0,True,True,True
717,WRE,2155685975.0,294287,Consumer Services,Real Estate Investment Trusts,4375301206.200001,1621516142.0,1387983497.0,False,True,True
718,WY,27662231850.0,1921687,Consumer Services,Real Estate Investment Trusts,4375301206.200001,1621516142.0,1387983497.0,True,True,True
719,AAP,15059697129.0,775627,Consumer Services,Other Specialty Stores,4375301206.200001,1636608789.0,1387983497.0,True,True,True
720,ABG,4273627243.0,204608,Consumer Services,Other Specialty Stores,4375301206.200001,1636608789.0,1387983497.0,False,True,True
721,AN,8433448370.0,848820,Consumer Services,Other Specialty Stores,4375301206.200001,1636608789.0,1387983497.0,True,True,True
722,DKS,11620959541.0,669450,Consumer Services,Other Specialty Stores,4375301206.200001,1636608789.0,1387983497.0,True,True,True
723,ORLY,43727231436.0,254891,Consumer Services,Other Specialty Stores,4375301206.200001,1636608789.0,1387983497.0,True,True,True
724,SAH,2103983172.0,222742,Consumer Services,Other Specialty Stores,4375301206.200001,1636608789.0,1387983497.0,False,True,True
725,WSM,15653203778.0,873052,Consumer Services,Other Specialty Stores,4375301206.200001,1636608789.0,1387983497.0,True,True,True
726,CASY,7401527055.0,91341,Consumer Services,Food Chains,4375301206.200001,1241814926.0,1387983497.0,True,True,True
727,GIS,38303990664.0,2903909,Consumer Services,Food Chains,4375301206.200001,1241814926.0,1387983497.0,True,True,True
728,IMKTA,1474153521.0,54815,Consumer Services,Food Chains,4375301206.200001,1241814926.0,1387983497.0,False,True,True
729,KR,31552581088.0,3676327,Consumer Services,Food Chains,4375301206.200001,1241814926.0,1387983497.0,True,True,True
730,WMK,1719079492.0,40539,Consumer Services,Food Chains,4375301206.200001,1241814926.0,1387983497.0,False,True,True
731,CRL,19474716218.0,242825,Consumer Services,EDP Services,4375301206.200001,1714578431.5,1387983497.0,True,True,True
732,IAC,12235739673.0,353357,Consumer Services,EDP Services,4375301206.200001,1714578431.5,1387983497.0,True,True,True
733,ACM,10195254789.0,1046600,Consumer Services,Military/Government/Technical,4375301206.200001,524463349.0,1387983497.0,True,True,True
734,TTEK,9717132477.0,148543,Consumer Services,Military/Government/Technical,4375301206.200001,524463349.0,1387983497.0,True,True,True
735,GSAT,2976380000.0,6111839,Consumer Services,Telecommunications Equipment,4375301206.200001,1197814210.5,1387983497.0,False,True,True
736,T,178097000000.0,27343192,Consumer Services,Telecommunications Equipment,4375301206.200001,1197814210.5,1387983497.0,True,True,True
737,AEO,4533565908.0,2643237,Consumer Services,Clothing/Shoe/Accessory Stores,4375301206.200001,2461788190.0,1387983497.0,True,True,True
738,ANF,2698887549.0,682754,Consumer Services,Clothing/Shoe/Accessory Stores,4375301206.200001,2461788190.0,1387983497.0,False,True,True
739,FL,5703193884.0,1324454,Consumer Services,Clothing/Shoe/Accessory Stores,4375301206.200001,2461788190.0,1387983497.0,True,True,True
740,GPS,9334927713.0,4827854,Consumer Services,Clothing/Shoe/Accessory Stores,4375301206.200001,2461788190.0,1387983497.0,True,True,True
741,JWN,5338219170.0,4405233,Consumer Services,Clothing/Shoe/Accessory Stores,4375301206.200001,2461788190.0,1387983497.0,True,True,True
742,PLCE,1507746123.0,225298,Consumer Services,Clothing/Shoe/Accessory Stores,4375301206.200001,2461788190.0,1387983497.0,False,False,True
743,ROST,41044768496.0,1301540,Consumer Services,Clothing/Shoe/Accessory Stores,4375301206.200001,2461788190.0,1387983497.0,True,True,True
744,DISCA,14118716990.0,5414790,Consumer Services,Television Services,4375301206.200001,15505817677.0,1387983497.0,True,False,True
745,DISCK,13683672325.0,2292278,Consumer Services,Television Services,4375301206.200001,15505817677.0,1387983497.0,True,False,True
746,DISH,19322069802.0,1278916,Consumer Services,Television Services,4375301206.200001,15505817677.0,1387983497.0,True,True,True
747,LBTYA,15603543418.0,1086403,Consumer Services,Television Services,4375301206.200001,15505817677.0,1387983497.0,True,True,True
748,LBTYK,15603543418.0,1529903,Consumer Services,Television Services,4375301206.200001,15505817677.0,1387983497.0,True,True,True
749,EDU,3733325603.0,37299781,Consumer Services,Other Consumer Services,4375301206.200001,728396363.0,1387983497.0,False,True,True
750,DIS,290068000000.0,25600123,Consumer Services,Movies/Entertainment,4375301206.200001,2140541073.0,1387983497.0,True,True,True
751,FUN,2684093548.0,242591,Consumer Services,Movies/Entertainment,4375301206.200001,2140541073.0,1387983497.0,False,True,True
752,IGT,6229507680.0,1800406,Consumer Services,Movies/Entertainment,4375301206.200001,2140541073.0,1387983497.0,True,True,True
753,LYV,25233810863.0,2737801,Consumer Services,Movies/Entertainment,4375301206.200001,2140541073.0,1387983497.0,True,True,True
754,NFLX,302364000000.0,4192738,Consumer Services,Movies/Entertainment,4375301206.200001,2140541073.0,1387983497.0,True,True,True
755,PENN,9874214266.0,4272063,Consumer Services,Movies/Entertainment,4375301206.200001,2140541073.0,1387983497.0,True,True,True
756,VIAC,22788967379.0,11685985,Consumer Services,Movies/Entertainment,4375301206.200001,2140541073.0,1387983497.0,True,True,True
757,VIACA,25074338256.0,86997,Consumer Services,Movies/Entertainment,4375301206.200001,2140541073.0,1387983497.0,True,True,True
758,WWE,4238932999.0,607409,Consumer Services,Movies/Entertainment,4375301206.200001,2140541073.0,1387983497.0,False,True,True
759,GTN,2196267538.0,495128,Consumer Services,Broadcasting,4375301206.200001,2299043921.5,1387983497.0,False,False,True
760,NXST,6876678990.0,417912,Consumer Services,Broadcasting,4375301206.200001,2299043921.5,1387983497.0,True,True,True
761,SBGI,1977078333.0,497333,Consumer Services,Broadcasting,4375301206.200001,2299043921.5,1387983497.0,False,False,True
762,SSP,1683496312.0,200852,Consumer Services,Broadcasting,4375301206.200001,2299043921.5,1387983497.0,False,False,True
763,TGNA,4677888733.0,1080593,Consumer Services,Broadcasting,4375301206.200001,2299043921.5,1387983497.0,True,True,True
764,TV,5695632876.0,1036708,Consumer Services,Broadcasting,4375301206.200001,2299043921.5,1387983497.0,True,True,True
765,AMZN,1787770000000.0,2688530,Consumer Services,Catalog/Specialty Distribution,4375301206.200001,2172648702.0,1387983497.0,True,True,True
766,EBAY,46267939454.0,3793070,Consumer Services,Catalog/Specialty Distribution,4375301206.200001,2172648702.0,1387983497.0,True,True,True
767,FLWS,2289852409.0,178180,Consumer Services,Catalog/Specialty Distribution,4375301206.200001,2172648702.0,1387983497.0,False,True,True
768,MELI,78993374770.0,323297,Consumer Services,Catalog/Specialty Distribution,4375301206.200001,2172648702.0,1387983497.0,True,True,True
769,OSTK,4433506989.0,700583,Consumer Services,Catalog/Specialty Distribution,4375301206.200001,2172648702.0,1387983497.0,True,True,True
770,QRTEA,3487372754.0,8288345,Consumer Services,Catalog/Specialty Distribution,4375301206.200001,2172648702.0,1387983497.0,False,True,True
771,CAKE,2310582283.0,622226,Consumer Services,Restaurants,4375301206.200001,659139539.5,1387983497.0,False,True,True
772,CMG,52416261378.0,346434,Consumer Services,Restaurants,4375301206.200001,659139539.5,1387983497.0,True,True,True
773,DIN,1484623893.0,216070,Consumer Services,Restaurants,4375301206.200001,659139539.5,1387983497.0,False,True,True
774,DRI,19500196701.0,779342,Consumer Services,Restaurants,4375301206.200001,659139539.5,1387983497.0,True,True,True
775,EAT,1940690288.0,484178,Consumer Services,Restaurants,4375301206.200001,659139539.5,1387983497.0,False,True,True
776,JACK,2182324783.0,207386,Consumer Services,Restaurants,4375301206.200001,659139539.5,1387983497.0,False,True,True
777,MCD,187312000000.0,1625210,Consumer Services,Restaurants,4375301206.200001,659139539.5,1387983497.0,True,True,True
778,PZZA,4732034828.0,377052,Consumer Services,Restaurants,4375301206.200001,659139539.5,1387983497.0,True,True,True
779,WEN,4843404468.0,2598679,Consumer Services,Restaurants,4375301206.200001,659139539.5,1387983497.0,True,True,True
780,YUM,36706127158.0,813919,Consumer Services,Restaurants,4375301206.200001,659139539.5,1387983497.0,True,True,True
781,CUK,23925826766.0,1506327,Consumer Services,Marine Transportation,4375301206.200001,520219143.0,1387983497.0,True,True,True
782,BBY,33360127159.0,2313347,Consumer Services,Consumer Electronics/Video Chains,4375301206.200001,713491988.0,1387983497.0,True,True,True
783,COST,228498000000.0,1779460,Consumer Services,Department/Specialty Retail Stores,4375301206.200001,4427304502.5,1387983497.0,True,True,True
784,DDS,6770627438.0,431656,Consumer Services,Department/Specialty Retail Stores,4375301206.200001,4427304502.5,1387983497.0,True,True,True
785,DG,52494799050.0,1370261,Consumer Services,Department/Specialty Retail Stores,4375301206.200001,4427304502.5,1387983497.0,True,True,True
786,DLTR,25433034033.0,5182616,Consumer Services,Department/Specialty Retail Stores,4375301206.200001,4427304502.5,1387983497.0,True,True,True
787,KSS,8631632232.0,2571789,Consumer Services,Department/Specialty Retail Stores,4375301206.200001,4427304502.5,1387983497.0,True,True,True
788,M,9433609579.0,12670887,Consumer Services,Department/Specialty Retail Stores,4375301206.200001,4427304502.5,1387983497.0,True,True,True
789,TGT,126900000000.0,2487155,Consumer Services,Department/Specialty Retail Stores,4375301206.200001,4427304502.5,1387983497.0,True,True,True
790,TJX,82734696754.0,8504132,Consumer Services,Department/Specialty Retail Stores,4375301206.200001,4427304502.5,1387983497.0,True,True,True
791,WMT,412028000000.0,6099783,Consumer Services,Department/Specialty Retail Stores,4375301206.200001,4427304502.5,1387983497.0,True,True,True
792,JOE,3151394022.0,162444,Consumer Services,Homebuilding,4375301206.200001,2501475955.0,1387983497.0,False,True,True
793,H,9313142254.0,524468,Consumer Services,Hotels/Resorts,4375301206.200001,6129664545.0,1387983497.0,True,True,True
794,IHG,12528331415.0,106544,Consumer Services,Hotels/Resorts,4375301206.200001,6129664545.0,1387983497.0,True,True,True
795,LVS,30330393154.0,6666578,Consumer Services,Hotels/Resorts,4375301206.200001,6129664545.0,1387983497.0,True,True,True
796,MAR,50962891488.0,1911083,Consumer Services,Hotels/Resorts,4375301206.200001,6129664545.0,1387983497.0,True,True,True
797,MGM,21145399321.0,4621747,Consumer Services,Hotels/Resorts,4375301206.200001,6129664545.0,1387983497.0,True,True,True
798,MLCO,5560075901.0,2514984,Consumer Services,Hotels/Resorts,4375301206.200001,6129664545.0,1387983497.0,True,False,True
799,MDP,2677125439.0,989398,Consumer Services,Newspapers/Magazines,4375301206.200001,490178637.0,1387983497.0,False,True,True
800,NYT,8041244785.0,675411,Consumer Services,Newspapers/Magazines,4375301206.200001,490178637.0,1387983497.0,True,True,True
801,PSO,6568825080.0,1133678,Consumer Services,Books,4375301206.200001,1329602284.0,1387983497.0,True,True,True
802,SCHL,1329602284.0,55557,Consumer Services,Books,4375301206.200001,1329602284.0,1387983497.0,False,True,False
803,EXPO,6490488321.0,105320,Consumer Services,Professional Services,4375301206.200001,744403886.0,1387983497.0,True,True,True
804,G,9567086693.0,663901,Consumer Services,Professional Services,4375301206.200001,744403886.0,1387983497.0,True,True,True
805,HURN,1148920487.0,67970,Consumer Services,Professional Services,4375301206.200001,744403886.0,1387983497.0,False,True,False
806,ICFI,1975665823.0,32946,Consumer Services,Professional Services,4375301206.200001,744403886.0,1387983497.0,False,True,True
807,HD,393258000000.0,2792406,Consumer Services,RETAIL: Building Materials,4375301206.200001,13924359940.0,1387983497.0,True,True,True
808,LOW,163636000000.0,2462103,Consumer Services,RETAIL: Building Materials,4375301206.200001,13924359940.0,1387983497.0,True,True,True
809,GME,15458931342.0,926588,Consumer Services,Electronics Distribution,4375301206.200001,13379498250.0,1387983497.0,True,True,True
810,RELX,61501636178.0,751620,Consumer Services,Publishing,4375301206.200001,60739178.0,1387983497.0,True,True,True
811,AAL,13138069651.0,48275652,Transportation,Air Freight/Delivery Services,4375301206.200001,3367934581.0,1423759134.5,True,True,True
812,ALGT,3367934581.0,89026,Transportation,Air Freight/Delivery Services,4375301206.200001,3367934581.0,1423759134.5,False,True,True
813,ALK,6973538674.0,2386934,Transportation,Air Freight/Delivery Services,4375301206.200001,3367934581.0,1423759134.5,True,True,True
814,DAL,27021383396.0,10027706,Transportation,Air Freight/Delivery Services,4375301206.200001,3367934581.0,1423759134.5,True,True,True
815,FDX,67443236217.0,2115060,Transportation,Air Freight/Delivery Services,4375301206.200001,3367934581.0,1423759134.5,True,True,True
816,LUV,28660761897.0,6447183,Transportation,Air Freight/Delivery Services,4375301206.200001,3367934581.0,1423759134.5,True,True,True
817,RYAAY,25763560591.0,220984,Transportation,Air Freight/Delivery Services,4375301206.200001,3367934581.0,1423759134.5,True,True,True
818,SKYW,2412694512.0,196621,Transportation,Air Freight/Delivery Services,4375301206.200001,3367934581.0,1423759134.5,False,False,True
819,UAL,16135278742.0,10260715,Transportation,Air Freight/Delivery Services,4375301206.200001,3367934581.0,1423759134.5,True,True,True
820,UPS,185292000000.0,1600307,Transportation,Air Freight/Delivery Services,4375301206.200001,3367934581.0,1423759134.5,True,True,True
821,AAWW,2485692558.0,312599,Transportation,Transportation Services,4375301206.200001,1266525015.5,1423759134.5,False,True,True
822,BKNG,100673000000.0,316816,Transportation,Other Consumer Services,4375301206.200001,728396363.0,1423759134.5,True,True,True
823,EXPE,27109809715.0,2184870,Transportation,Other Consumer Services,4375301206.200001,728396363.0,1423759134.5,True,True,True
824,TNL,4792770543.0,497367,Transportation,Other Consumer Services,4375301206.200001,728396363.0,1423759134.5,True,True,True
825,OMAB,2500929732.0,72902,Transportation,Aerospace,4375301206.200001,1424029764.0,1423759134.5,False,True,True
826,PAC,6883154244.0,44182,Transportation,Aerospace,4375301206.200001,1424029764.0,1423759134.5,True,True,True
827,ARCB,2845756465.0,294582,Transportation,Trucking Freight/Courier Services,4375301206.200001,1460623395.0,1423759134.5,False,True,True
828,LSTR,6842777702.0,205747,Transportation,Trucking Freight/Courier Services,4375301206.200001,1460623395.0,1423759134.5,True,True,True
829,SAIA,9077168765.0,336412,Transportation,Trucking Freight/Courier Services,4375301206.200001,1460623395.0,1423759134.5,True,True,True
830,WERN,3146904010.0,744633,Transportation,Trucking Freight/Courier Services,4375301206.200001,1460623395.0,1423759134.5,False,True,True
831,DAC,1523085624.0,248177,Transportation,Marine Transportation,4375301206.200001,520219143.0,1423759134.5,False,True,True
832,DHT,1050133650.0,1261535,Transportation,Marine Transportation,4375301206.200001,520219143.0,1423759134.5,False,True,False
833,EGLE,537522508.0,247502,Transportation,Marine Transportation,4375301206.200001,520219143.0,1423759134.5,False,True,False
834,GOGL,1807929301.0,1028817,Transportation,Marine Transportation,4375301206.200001,520219143.0,1423759134.5,False,True,True
835,GSL,942723382.0,586124,Transportation,Marine Transportation,4375301206.200001,520219143.0,1423759134.5,False,True,False
836,KEX,3505673520.0,202566,Transportation,Marine Transportation,4375301206.200001,520219143.0,1423759134.5,False,True,True
837,MATX,3952265857.0,228310,Transportation,Marine Transportation,4375301206.200001,520219143.0,1423759134.5,False,True,True
838,NMM,877225377.0,318060,Transportation,Marine Transportation,4375301206.200001,520219143.0,1423759134.5,False,True,False
839,SBLK,1959935356.0,1404061,Transportation,Marine Transportation,4375301206.200001,520219143.0,1423759134.5,False,True,True
840,SFL,1251868066.0,1408233,Transportation,Marine Transportation,4375301206.200001,520219143.0,1423759134.5,False,True,False
841,STN,6307596360.0,45814,Transportation,Marine Transportation,4375301206.200001,520219143.0,1423759134.5,True,True,True
842,TGP,1468656672.0,506373,Transportation,Marine Transportation,4375301206.200001,520219143.0,1423759134.5,False,True,True
843,GATX,3711880000.0,91059,Transportation,Rental/Leasing Companies,4375301206.200001,4725007144.0,1423759134.5,False,False,True
844,CHRW,12282515284.0,658279,Transportation,Oil Refining/Marketing,4375301206.200001,1439609248.0,1423759134.5,True,True,True
845,EXPD,21714181904.0,672949,Transportation,Oil Refining/Marketing,4375301206.200001,1439609248.0,1423759134.5,True,True,True
846,FWRD,2870244132.0,90227,Transportation,Oil Refining/Marketing,4375301206.200001,1439609248.0,1423759134.5,False,True,True
847,XPO,9159668000.0,1257148,Transportation,Oil Refining/Marketing,4375301206.200001,1439609248.0,1423759134.5,True,True,True
848,CSX,78139555570.0,7348249,Transportation,Railroads,4375301206.200001,18142188572.0,1423759134.5,True,True,True
849,KSU,28290367818.0,578364,Transportation,Railroads,4375301206.200001,18142188572.0,1423759134.5,True,True,True
850,NSC,67063313235.0,1298283,Transportation,Railroads,4375301206.200001,18142188572.0,1423759134.5,True,True,True
851,UNP,155859000000.0,1803830,Transportation,Railroads,4375301206.200001,18142188572.0,1423759134.5,True,True,True
852,AMOV,59723125000.0,1283,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
853,AMX,60115825000.0,1838836,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
854,IDCC,2218632815.0,81123,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,False,True,False
855,IDT,1710589430.0,247791,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,False,True,False
856,INFN,1852822336.0,1060422,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,False,True,False
857,KT,6248459201.0,336473,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
858,LORL,1458788537.0,35013,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,False,True,False
859,LUMN,14559775041.0,5970811,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
860,ORAN,30023877292.0,882053,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
861,PHI,7380720000.0,20574,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
862,POLY,1224259165.0,198622,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,False,True,False
863,SKM,11854293106.0,185252,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
864,TDS,2292847003.0,721804,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,False,True,False
865,TEF,25596762922.0,1466576,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
866,TEO,2295831419.0,125612,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,False,True,False
867,TKC,3807337200.0,387630,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,False,True,True
868,TLK,25013209692.0,113799,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
869,TMUS,147688000000.0,2853864,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
870,USM,2834193528.0,133219,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,False,True,False
871,VEON,3410798438.0,3953423,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,False,True,True
872,VG,4329924950.0,1884024,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,False,True,True
873,VIV,15072800428.0,700487,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
874,VOD,42350418168.0,4541339,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
875,VZ,216696000000.0,14376186,Public Utilities,Telecommunications Equipment,4375301206.200001,1197814210.5,3121256432.5,True,True,True
876,AEE,21780603449.0,751202,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,True,True,True
877,ALE,3365163549.0,127542,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,False,True,True
878,CMS,17381843340.0,1211465,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,True,True,True
879,DUK,76842015995.0,2504126,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,True,True,True
880,ED,27291714982.0,3386200,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,True,True,True
881,EXC,53220487613.0,5664397,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,True,True,True
882,LNT,13842447913.0,831534,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,True,True,True
883,NI,9849033349.0,4483708,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,True,True,True
884,NWE,3037063743.0,189755,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,False,True,False
885,PCG,24340626404.0,10060910,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,True,True,True
886,SO,65591265290.0,4157571,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,True,True,True
887,WCN,35366525996.0,552067,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,True,True,True
888,WEC,27994814626.0,1405318,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,True,True,True
889,XEL,34006588734.0,3844198,Public Utilities,Power Generation,4375301206.200001,2942035079.5,3121256432.5,True,True,True
890,AEP,41309510548.0,2053882,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
891,AES,16481165853.0,4154502,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
892,AQN,8914743329.0,2423066,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
893,CNP,16727828524.0,3446670,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
894,D,60532554414.0,3213743,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
895,DTE,21689706045.0,471011,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
896,EBR,10292186770.0,564609,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
897,EIX,24405306365.0,1114108,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
898,ELP,15297335463.0,1421126,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
899,ES,28174886293.0,836255,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
900,ETR,20419699877.0,1027242,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
901,FCEL,4117072019.0,34860575,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,False,False,True
902,FE,21232365141.0,4223025,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
903,HNP,6989576051.0,24691,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
904,IDA,5168846131.0,206975,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
905,KEP,12621013754.0,75571,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
906,NEE,169352000000.0,6465873,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
907,NRG,8740739841.0,2474243,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
908,OGE,6894011158.0,784664,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
909,ORA,4588202977.0,275853,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
910,PEG,31437110488.0,1546760,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
911,PNM,4194750292.0,314465,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,False,False,True
912,PNW,7457324200.0,2070343,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
913,POR,4412364402.0,494239,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,False,True
914,PPL,21470474797.0,4008699,Public Utilities,Electric Utilities: Central,4375301206.200001,4530861380.0,3121256432.5,True,True,True
915,OKE,28134146592.0,1718688,Public Utilities,Oil & Gas Production,4375301206.200001,1196727205.0,3121256432.5,True,True,True
916,SWX,4111128047.0,238003,Public Utilities,Oil & Gas Production,4375301206.200001,1196727205.0,3121256432.5,False,True,True
917,DCP,6374150626.0,226955,Public Utilities,Natural Gas Distribution,4375301206.200001,5066315180.0,3121256432.5,True,True,True
918,ENLC,3562090597.0,962631,Public Utilities,Natural Gas Distribution,4375301206.200001,5066315180.0,3121256432.5,False,False,True
919,EPD,50865449298.0,7228480,Public Utilities,Natural Gas Distribution,4375301206.200001,5066315180.0,3121256432.5,True,True,True
920,NGG,47347614572.0,234687,Public Utilities,Natural Gas Distribution,4375301206.200001,5066315180.0,3121256432.5,True,True,True
921,UGI,9371722879.0,634859,Public Utilities,Natural Gas Distribution,4375301206.200001,5066315180.0,3121256432.5,True,True,True
922,WMB,34798453443.0,7553161,Public Utilities,Natural Gas Distribution,4375301206.200001,5066315180.0,3121256432.5,True,True,True
923,AWK,30995755094.0,392739,Public Utilities,Water Supply,4375301206.200001,834018652.0,3121256432.5,True,True,True
924,CWT,3301152000.0,125858,Public Utilities,Water Supply,4375301206.200001,834018652.0,3121256432.5,False,True,True
925,MSEX,1848034724.0,26335,Public Utilities,Water Supply,4375301206.200001,834018652.0,3121256432.5,False,True,False
926,SJW,2122136478.0,76853,Public Utilities,Water Supply,4375301206.200001,834018652.0,3121256432.5,False,True,False
927,WTRG,11911772029.0,471654,Public Utilities,Water Supply,4375301206.200001,834018652.0,3121256432.5,True,True,True
928,CWST,4472137631.0,171978,Public Utilities,Environmental Services,4375301206.200001,153042359.0,3121256432.5,True,True,True
929,RSG,42896583868.0,948025,Public Utilities,Environmental Services,4375301206.200001,153042359.0,3121256432.5,True,True,True
930,SRCL,5717554552.0,286285,Public Utilities,Environmental Services,4375301206.200001,153042359.0,3121256432.5,True,True,True
931,WM,68177199864.0,2196553,Public Utilities,Environmental Services,4375301206.200001,153042359.0,3121256432.5,True,True,True
932,ATO,12481367285.0,809982,Public Utilities,Oil/Gas Transmission,4375301206.200001,3584468410.0,3121256432.5,True,True,True
933,NJR,3745492715.0,183180,Public Utilities,Oil/Gas Transmission,4375301206.200001,3584468410.0,3121256432.5,False,True,True
934,SR,3205449122.0,444295,Public Utilities,Oil/Gas Transmission,4375301206.200001,3584468410.0,3121256432.5,False,False,True
935,SRE,38991104110.0,955613,Public Utilities,Oil/Gas Transmission,4375301206.200001,3584468410.0,3121256432.5,True,True,True
936,ABC,26044037119.0,737282,Health Care,Other Pharmaceuticals,4375301206.200001,4709583480.0,397324152.5,True,True,True
937,CAH,14495174823.0,3776405,Health Care,Other Pharmaceuticals,4375301206.200001,4709583480.0,397324152.5,True,True,True
